sample_id,outcome,smell,entity_type,repository,path,start_line,end_line,code_name,detail
6824306,no_file,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,137098,137123,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm1_LogicalORExpression__Group_1_0_0__1,plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java
6829907,no_file,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,181223,181248,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#rule__FunctionTypeExpressionOLD__Group__9,plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java
6812825,no_file,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,63985,64014,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm1_AnnotatedExpression__Group_1_1__0__Impl,plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java
6823557,no_file,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,125979,126045,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm3_RelationalExpression__Group__1__Impl,plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java
7961905,no_file,data class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/editors/ttcn3editor/DocumentSetupParticipant.java,24,65,org.eclipse.titan.designer.editors.ttcn3editor.DocumentSetupParticipant,org.eclipse.titan.designer/src/org/eclipse/titan/designer/editors/ttcn3editor/DocumentSetupParticipant.java
8009118,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanLoggerApi.java,14016,14017,org.eclipse.titan.runtime.core.TitanLoggerApi.TimerAnyTimeoutType_template.TimerAnyTimeoutType_template,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanLoggerApi.java
8009299,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titanium/src/org/eclipse/titanium/graph/gui/layouts/TitaniumDAGLayout.java,32,34,"org.eclipse.titanium.graph.gui.layouts.TitaniumDAGLayout.TitaniumDAGLayout Graph<V, E>|Dimension",org.eclipse.titanium/src/org/eclipse/titanium/graph/gui/layouts/TitaniumDAGLayout.java
8017975,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/types/subtypes/StringSetConstraint.java,58,72,org.eclipse.titan.designer.AST.TTCN3.types.subtypes.StringSetConstraint#intersection SubtypeConstraint,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/types/subtypes/StringSetConstraint.java
8023829,no_file,data class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titanium.refactoring/src/org/eclipse/titanium/refactoring/fieldordering/ChangeCreator.java,53,461,org.eclipse.titanium.refactoring.fieldordering.ChangeCreator,org.eclipse.titanium.refactoring/src/org/eclipse/titanium/refactoring/fieldordering/ChangeCreator.java
8050493,no_file,feature envy,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.regressiontests/src/org/eclipse/titan/regressiontests/designer/statictests/Basic_tests/AST_Syntax_warning_tests.java,26,29,org.eclipse.titan.regressiontests.designer.statictests.Basic_tests.AST_Syntax_warning_tests#namingConvention_ttcn,org.eclipse.titan.regressiontests/src/org/eclipse/titan/regressiontests/designer/statictests/Basic_tests/AST_Syntax_warning_tests.java
8049607,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/Referenced_Template.java,79,100,org.eclipse.titan.designer.AST.TTCN3.templates.Referenced_Template.Referenced_Template CompilationTimeStamp|SpecificValue_Template,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/Referenced_Template.java
8070913,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/ParameterisedSubReference.java,141,147,org.eclipse.titan.designer.AST.ParameterisedSubReference#findReferences ReferenceFinder|List<Hit>,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/ParameterisedSubReference.java
7951909,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/readers/SequentialLogFileReader.java,72,74,org.eclipse.titan.log.viewer.readers.SequentialLogFileReader#hasNext,org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/readers/SequentialLogFileReader.java
8031777,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/ValueRange.java,73,75,org.eclipse.titan.designer.AST.TTCN3.templates.ValueRange#isMinExclusive,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/ValueRange.java
8091719,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/ASN1/types/ExtensionAdditions.java,28,134,org.eclipse.titan.designer.AST.ASN1.types.ExtensionAdditions,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/ASN1/types/ExtensionAdditions.java
7961199,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java,585,609,org.eclipse.titan.runtime.core.Param_Types.Module_Param_Boolean,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java
7961760,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/preferences/pages/RegexpEntryDialog.java,30,138,org.eclipse.titan.designer.preferences.pages.RegexpEntryDialog,org.eclipse.titan.designer/src/org/eclipse/titan/designer/preferences/pages/RegexpEntryDialog.java
7954017,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titanium/src/org/eclipse/titanium/graph/clustering/PathCluster.java,119,123,org.eclipse.titanium.graph.clustering.PathCluster#addNodeToCluster String|Set<NodeDescriptor>,org.eclipse.titanium/src/org/eclipse/titanium/graph/clustering/PathCluster.java
8043430,no_file,data class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/finddefinition/DefinitionFinder.java,22,65,org.eclipse.titan.designer.finddefinition.DefinitionFinder,org.eclipse.titan.designer/src/org/eclipse/titan/designer/finddefinition/DefinitionFinder.java
7949921,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.executor/src/org/eclipse/titan/executor/executors/mctr/cli/CliExecutor.java,670,727,org.eclipse.titan.executor.executors.mctr.cli.CliExecutor#processInfoOutput BufferedReader,org.eclipse.titan.executor/src/org/eclipse/titan/executor/executors/mctr/cli/CliExecutor.java
7959714,no_file,feature envy,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanOctetString_Element.java,126,131,org.eclipse.titan.runtime.core.TitanOctetString_Element#operator_equals TitanOctetString_Element,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanOctetString_Element.java
8069899,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/editors/configeditor/pages/include/DefineDataContentProvider.java,17,39,org.eclipse.titan.designer.editors.configeditor.pages.include.DefineDataContentProvider,org.eclipse.titan.designer/src/org/eclipse/titan/designer/editors/configeditor/pages/include/DefineDataContentProvider.java
7958322,no_file,feature envy,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titanium.refactoring/src/org/eclipse/titanium/refactoring/function/ExtractToFunctionWizardParamsPage.java,75,111,org.eclipse.titanium.refactoring.function.ExtractToFunctionWizardParamsPage#createColumns Composite,org.eclipse.titanium.refactoring/src/org/eclipse/titanium/refactoring/function/ExtractToFunctionWizardParamsPage.java
7959812,no_file,data class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/extractors/TestCaseEventDispatcher.java,19,42,org.eclipse.titan.log.viewer.extractors.TestCaseEventDispatcher,org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/extractors/TestCaseEventDispatcher.java
7950542,no_file,feature envy,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/statements/While_Statement.java,164,177,org.eclipse.titan.designer.AST.TTCN3.statements.While_Statement#hasReturn CompilationTimeStamp,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/statements/While_Statement.java
8018535,no_file,data class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/IType.java,36,1242,org.eclipse.titan.designer.AST.IType,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/IType.java
8095851,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/types/Boolean_Type.java,227,255,org.eclipse.titan.designer.AST.TTCN3.types.Boolean_Type#getFieldType CompilationTimeStamp|Reference|int|Expected_Value_type|IReferenceChain|boolean,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/types/Boolean_Type.java
8087833,no_file,feature envy,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/MarkerHandler.java,1155,1198,org.eclipse.titan.designer.AST.MarkerHandler.handleMarkerAddition IMarker|String,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/MarkerHandler.java
7954103,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/ParsedActualParameters.java,60,70,org.eclipse.titan.designer.AST.TTCN3.templates.ParsedActualParameters#setMyScope Scope,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/ParsedActualParameters.java
7959083,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/Location.java,34,471,org.eclipse.titan.designer.AST.Location,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/Location.java
7952037,no_file,data class,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanLoggerApi.java,94342,95377,org.eclipse.titan.runtime.core.TitanLoggerApi.Port__Queue_template,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanLoggerApi.java
8067122,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/PreGenRecordOf.java,56192,56204,org.eclipse.titan.runtime.core.PreGenRecordOf.PREGEN__SET__OF__BOOLEAN__OPTIMIZED#constGet_at int,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/PreGenRecordOf.java
7954026,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/PreGenRecordOf.java,9142,10257,org.eclipse.titan.runtime.core.PreGenRecordOf.PREGEN__RECORD__OF__UNIVERSAL__CHARSTRING_template,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/PreGenRecordOf.java
7960668,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanValue_Array.java,34,51,org.eclipse.titan.runtime.core.TitanValue_Array.TitanValue_Array TitanValue_Array<T>,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanValue_Array.java
8024427,no_file,long method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/PreGenRecordOf.java,48151,48156,org.eclipse.titan.runtime.core.PreGenRecordOf.PREGEN__RECORD__OF__OCTETSTRING#replace int|int|PREGEN__RECORD__OF__OCTETSTRING_template,org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/PreGenRecordOf.java
7987645,no_file,blob,class,git@github.com:eclipse/titan.EclipsePlug-ins.git,/org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/parsers/token/EOR.java,15,30,org.eclipse.titan.log.viewer.parsers.token.EOR,org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/parsers/token/EOR.java
6680763,no_file,data class,class,git@github.com:eclipse/webtools.sourceediting.git,/web/tests/org.eclipse.wst.html.core.tests/src/org/eclipse/wst/html/core/tests/format/TestFormatProcessorHTML.java,36,215,org.eclipse.wst.html.core.tests.format.TestFormatProcessorHTML,web/tests/org.eclipse.wst.html.core.tests/src/org/eclipse/wst/html/core/tests/format/TestFormatProcessorHTML.java
6725112,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xml.ui/src-multipage/org/eclipse/wst/xml/ui/internal/tabletree/XMLTableTreeViewer.java,446,494,org.eclipse.wst.xml.ui.internal.tabletree.XMLTableTreeViewer.XMLCMCellModifier,xml/bundles/org.eclipse.wst.xml.ui/src-multipage/org/eclipse/wst/xml/ui/internal/tabletree/XMLTableTreeViewer.java
6651983,no_file,data class,class,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.wst.html.core/src/org/eclipse/wst/html/core/internal/contentmodel/HedA.java,26,85,org.eclipse.wst.html.core.internal.contentmodel.HedA,web/bundles/org.eclipse.wst.html.core/src/org/eclipse/wst/html/core/internal/contentmodel/HedA.java
6732424,no_file,feature envy,function,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.jst.jsp.core/src/org/eclipse/jst/jsp/core/internal/java/jspel/SimpleNode.java,64,66,org.eclipse.jst.jsp.core.internal.java.jspel.SimpleNode#jjtAccept JSPELParserVisitor|Object,web/bundles/org.eclipse.jst.jsp.core/src/org/eclipse/jst/jsp/core/internal/java/jspel/SimpleNode.java
6654966,no_file,data class,class,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xml.core/src-contentmodel/org/eclipse/wst/xml/core/internal/contentmodel/modelquery/IExternalSchemaLocationProvider.java,18,36,org.eclipse.wst.xml.core.internal.contentmodel.modelquery.IExternalSchemaLocationProvider,xml/bundles/org.eclipse.wst.xml.core/src-contentmodel/org/eclipse/wst/xml/core/internal/contentmodel/modelquery/IExternalSchemaLocationProvider.java
6732692,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/design/editparts/XSDSchemaEditPart.java,44,336,org.eclipse.wst.xsd.ui.internal.design.editparts.XSDSchemaEditPart,xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/design/editparts/XSDSchemaEditPart.java
6705537,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/json/bundles/org.eclipse.wst.json.core/src/org/eclipse/wst/json/core/internal/document/JSONNodeImpl.java,265,277,org.eclipse.wst.json.core.internal.document.JSONNodeImpl#getIndex,json/bundles/org.eclipse.wst.json.core/src/org/eclipse/wst/json/core/internal/document/JSONNodeImpl.java
6721460,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xml.core/src/org/eclipse/wst/xml/core/internal/commentelement/impl/BasicCommentElementHandler.java,95,128,org.eclipse.wst.xml.core.internal.commentelement.impl.BasicCommentElementHandler#generateStartTagContent IDOMElement,xml/bundles/org.eclipse.wst.xml.core/src/org/eclipse/wst/xml/core/internal/commentelement/impl/BasicCommentElementHandler.java
6738255,no_file,data class,class,git@github.com:eclipse/webtools.sourceediting.git,/xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/ViewerTestDTD.java,51,495,org.eclipse.wst.dtd.ui.tests.viewer.ViewerTestDTD,xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/ViewerTestDTD.java
6656706,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.wst.css.core/src/org/eclipse/wst/css/core/internal/document/CSSModelParser.java,51,1319,org.eclipse.wst.css.core.internal.document.CSSModelParser,web/bundles/org.eclipse.wst.css.core/src/org/eclipse/wst/css/core/internal/document/CSSModelParser.java
6652229,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xpath/bundles/org.eclipse.wst.xml.xpath2.processor/src/org/eclipse/wst/xml/xpath2/processor/internal/function/FnStringToCodepoints.java,57,59,org.eclipse.wst.xml.xpath2.processor.internal.function.FnStringToCodepoints#evaluate Collection|org.eclipse.wst.xml.xpath2.api.EvaluationContext,xpath/bundles/org.eclipse.wst.xml.xpath2.processor/src/org/eclipse/wst/xml/xpath2/processor/internal/function/FnStringToCodepoints.java
6696450,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/web/tests/org.eclipse.wst.html.ui.tests/src/org/eclipse/wst/html/ui/tests/HTMLUITestsPlugin.java,23,70,org.eclipse.wst.html.ui.tests.HTMLUITestsPlugin,web/tests/org.eclipse.wst.html.ui.tests/src/org/eclipse/wst/html/ui/tests/HTMLUITestsPlugin.java
6695546,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/xpath/bundles/org.eclipse.wst.xml.xpath2.processor/src/org/eclipse/wst/xml/xpath2/processor/internal/function/FnLowerCase.java,48,108,org.eclipse.wst.xml.xpath2.processor.internal.function.FnLowerCase,xpath/bundles/org.eclipse.wst.xml.xpath2.processor/src/org/eclipse/wst/xml/xpath2/processor/internal/function/FnLowerCase.java
6730087,no_file,feature envy,function,git@github.com:eclipse/webtools.sourceediting.git,/core/bundles/org.eclipse.wst.sse.core/DevTimeSupport/HeadParsers/XML10Names/XML10Names.java,502,594,org.eclipse.wst.xml.core.internal.parser.XML10Names#isValidXML10Name,core/bundles/org.eclipse.wst.sse.core/DevTimeSupport/HeadParsers/XML10Names/XML10Names.java
6654627,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/nsedit/SchemaPrefixChangeHandler.java,50,54,org.eclipse.wst.xsd.ui.internal.nsedit.SchemaPrefixChangeHandler#resolve,xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/nsedit/SchemaPrefixChangeHandler.java
6685037,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/core/bundles/org.eclipse.wst.sse.ui/src/org/eclipse/wst/sse/ui/internal/SSEUIMessages.java,22,476,org.eclipse.wst.sse.ui.internal.SSEUIMessages,core/bundles/org.eclipse.wst.sse.ui/src/org/eclipse/wst/sse/ui/internal/SSEUIMessages.java
6681713,no_file,feature envy,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xsd.ui/src-common/org/eclipse/wst/xsd/ui/internal/common/commands/UpdateStringLengthFacetCommand.java,39,43,org.eclipse.wst.xsd.ui.internal.common.commands.UpdateStringLengthFacetCommand#setMax String,xml/bundles/org.eclipse.wst.xsd.ui/src-common/org/eclipse/wst/xsd/ui/internal/common/commands/UpdateStringLengthFacetCommand.java
6703396,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xsl/bundles/org.eclipse.wst.xsl.core/src/org/eclipse/wst/xsl/core/model/Template.java,178,182,org.eclipse.wst.xsl.core.model.Template#getModelType,xsl/bundles/org.eclipse.wst.xsl.core/src/org/eclipse/wst/xsl/core/model/Template.java
6696822,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.dtd.ui/src/org/eclipse/wst/dtd/ui/internal/preferences/DTDTemplatePreferencePage.java,45,169,org.eclipse.wst.dtd.ui.internal.preferences.DTDTemplatePreferencePage,xml/bundles/org.eclipse.wst.dtd.ui/src/org/eclipse/wst/dtd/ui/internal/preferences/DTDTemplatePreferencePage.java
6729098,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/adapters/XSDWildcardAdapter.java,46,66,org.eclipse.wst.xsd.ui.internal.adapters.XSDWildcardAdapter#getImage,xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/adapters/XSDWildcardAdapter.java
6678026,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/xsl/bundles/org.eclipse.wst.xsl.jaxp.debug/src/org/eclipse/wst/xsl/jaxp/debug/debugger/StyleFrame.java,24,131,org.eclipse.wst.xsl.jaxp.debug.debugger.StyleFrame,xsl/bundles/org.eclipse.wst.xsl.jaxp.debug/src/org/eclipse/wst/xsl/jaxp/debug/debugger/StyleFrame.java
6732448,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.wst.html.ui/src/org/eclipse/wst/html/ui/internal/preferences/ui/HTMLSourcePreferencePage.java,70,520,org.eclipse.wst.html.ui.internal.preferences.ui.HTMLSourcePreferencePage,web/bundles/org.eclipse.wst.html.ui/src/org/eclipse/wst/html/ui/internal/preferences/ui/HTMLSourcePreferencePage.java
6660510,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.wst.html.core/src/org/eclipse/wst/html/core/internal/HTMLContentBuilder.java,34,42,org.eclipse.wst.html.core.internal.HTMLContentBuilder.HTMLContentBuilder Document,web/bundles/org.eclipse.wst.html.core/src/org/eclipse/wst/html/core/internal/HTMLContentBuilder.java
6674458,no_file,feature envy,function,git@github.com:eclipse/webtools.sourceediting.git,/json/bundles/org.eclipse.wst.json.core/src/org/eclipse/wst/json/core/internal/format/JSONArrayFormatter.java,180,194,org.eclipse.wst.json.core.internal.format.JSONArrayFormatter#formatPost IJSONNode|IRegion|StringBuilder,json/bundles/org.eclipse.wst.json.core/src/org/eclipse/wst/json/core/internal/format/JSONArrayFormatter.java
6735393,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/web/tests/org.eclipse.wst.jsdt.web.core.tests/src/org/eclipse/wst/jsdt/web/core/tests/translation/TestHtmlTranslation.java,312,331,org.eclipse.wst.jsdt.web.core.tests.translation.TestHtmlTranslation#testMangleMultipleServerSide2InJSCheckProblems,web/tests/org.eclipse.wst.jsdt.web.core.tests/src/org/eclipse/wst/jsdt/web/core/tests/translation/TestHtmlTranslation.java
6645623,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/core/bundles/org.eclipse.wst.sse.ui/src/org/eclipse/wst/sse/ui/internal/contentassist/CompoundContentAssistProcessor.java,51,572,org.eclipse.wst.sse.ui.internal.contentassist.CompoundContentAssistProcessor,core/bundles/org.eclipse.wst.sse.ui/src/org/eclipse/wst/sse/ui/internal/contentassist/CompoundContentAssistProcessor.java
6670656,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xsd.ui/src-adt/org/eclipse/wst/xsd/ui/internal/adt/design/editparts/BaseEditPart.java,285,297,org.eclipse.wst.xsd.ui.internal.adt.design.editparts.BaseEditPart#getAccessibleEditPart,xml/bundles/org.eclipse.wst.xsd.ui/src-adt/org/eclipse/wst/xsd/ui/internal/adt/design/editparts/BaseEditPart.java
6741910,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.wst.css.core/src/org/eclipse/wst/css/core/internal/util/AbstractCssTraverser.java,29,183,org.eclipse.wst.css.core.internal.util.AbstractCssTraverser,web/bundles/org.eclipse.wst.css.core/src/org/eclipse/wst/css/core/internal/util/AbstractCssTraverser.java
6643667,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.wst.jsdt.web.ui/src/org/eclipse/wst/jsdt/web/ui/actions/SimpleJSDTActionProxy.java,43,201,org.eclipse.wst.jsdt.web.ui.actions.SimpleJSDTActionProxy,web/bundles/org.eclipse.wst.jsdt.web.ui/src/org/eclipse/wst/jsdt/web/ui/actions/SimpleJSDTActionProxy.java
6665183,no_file,feature envy,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.dtd.core/emfmodel/org/eclipse/wst/dtd/core/internal/emf/impl/DTDExternalEntityImpl.java,81,98,org.eclipse.wst.dtd.core.internal.emf.impl.DTDExternalEntityImpl#unparse,xml/bundles/org.eclipse.wst.dtd.core/emfmodel/org/eclipse/wst/dtd/core/internal/emf/impl/DTDExternalEntityImpl.java
6689007,no_file,blob,class,git@github.com:eclipse/webtools.sourceediting.git,/xsl/bundles/org.eclipse.wst.xsl.core/src/org/eclipse/wst/xsl/core/internal/validation/XSLValidationMessage.java,26,102,org.eclipse.wst.xsl.core.internal.validation.XSLValidationMessage,xsl/bundles/org.eclipse.wst.xsl.core/src/org/eclipse/wst/xsl/core/internal/validation/XSLValidationMessage.java
6668271,no_file,feature envy,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/TestViewerConfigurationDTD.java,80,89,org.eclipse.wst.dtd.ui.tests.viewer.TestViewerConfigurationDTD#testGetAutoEditStrategies,xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/TestViewerConfigurationDTD.java
6648229,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/design/editparts/XSDSimpleTypeEditPart.java,113,117,org.eclipse.wst.xsd.ui.internal.design.editparts.XSDSimpleTypeEditPart#removeFeedback,xml/bundles/org.eclipse.wst.xsd.ui/src-adt-xsd/org/eclipse/wst/xsd/ui/internal/design/editparts/XSDSimpleTypeEditPart.java
6666702,no_file,long method,function,git@github.com:eclipse/webtools.sourceediting.git,/web/bundles/org.eclipse.jst.jsp.core/src/org/eclipse/jst/jsp/core/internal/Logger.java,48,73,org.eclipse.jst.jsp.core.internal.Logger._log int|String|Throwable,web/bundles/org.eclipse.jst.jsp.core/src/org/eclipse/jst/jsp/core/internal/Logger.java
8142013,no_entity,long method,function,git@github.com:eclipse/xtext-core.git,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/testlanguages/fowlerdsl/util/FowlerdslAdapterFactory.java,103,107,org.eclipse.xtext.testlanguages.fowlerdsl.util.FowlerdslAdapterFactory#defaultCase EObject,line 103
